"ら戳","代","代兜","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2010/02/07","罚标","THC","2.026","2.111","2.213","2.191","2.076","1.994","1.875","1.849","1.852","1.899","1.96","1.894","1.967","1.859","1.964","1.759","1.741","1.761","1.74","1.815","1.8","1.858","1.835","1.82"
"2010/02/07","罚标","WD_HR","313.29","344.45","317.46","312.08","314.81","316.39","345.84","40.78","333.94","142.43","292.71","284.7","274.42","276.37","293.13","298.63","305.76","305.4","310.83","313.85","316.48","323.14","341.99","320.34"
"2010/02/07","罚标","WIND_DIREC","313.92","331.3","323.32","326.34","317.82","324.43","51.95","340.37",".97","140.95","292.24","276.12","283.45","290.25","288.96","294.38","312.74","306.53","314.62","308.21","319.41","331.21","317.08","307.59"
"2010/02/07","罚标","WIND_SPEED","1.48","1.46","2.59","2.81","3.69","2.63","2.71","1.4",".89",".75","3.43","3.15","4.06","4.66","3.76","3.63","3.69","2.73","3.96","2.88","3.75","1.83","1.55",".87"
"2010/02/07","罚标","WS_HR",".6",".61","1.2","1.42","1.62","1.58",".98","1.6",".58",".23","2.28","2.96","3.27","3.88","4.67","2.56","2.22","1.84","2.54","2.2","1.51","1.12",".71",".85"
"2010/02/08","罚标","AMB_TEMP","19.65","19.97","19.01","18.92","18.46","18.43","18.35","18.55","19.26","19.87","21.02","23.91","25.56","25.55","25.01","24.18","24.33","23.67","22.95","22.32","22.12","21.93","21.74","20.84"
"2010/02/08","罚标","CH4","1.75","1.859","1.997","2.075","2.159","2.033","2.002","2.044","2.029","1.993","1.878","1.791","1.787","1.686","1.646","1.632","1.647","1.648","1.669","1.716","1.802","1.967","1.948","2.066"
"2010/02/08","罚标","CO",".52",".67",".53",".56",".53",".54",".66",".96",".74",".8",".65",".6",".65",".53",".39",".37",".43",".53",".6",".8",".96","1.08","1.09",".98"
"2010/02/08","罚标","NMHC",".15",".451",".221",".231",".231",".217",".98",".654",".284",".369",".261",".188",".252",".145",".116",".104",".13",".13",".184",".325",".483",".653",".657",".503"
"2010/02/08","罚标","NO","7.53","19.3","11.91","13.46","12.99","15.81","19.49","25.47","22.51","21.83","17.36","10.62","6.12","3.54","3.03","2.72","2.72","2.46","2.64","2.49","5.08","15.07","15.63","31"
"2010/02/08","罚标","NO2","24.95","27.12","21.99","23.18","22.09","24.24","24.53","23.83","26.27","36.48","24.86","26.75","26.76","16.59","10.41","11.39","13.95","16.04","19.02","25.27","31.23","50.84","50.42","43.72"
"2010/02/08","罚标","NOx","32.48","46.42","33.91","36.64","35.08","40.05","44.02","49.3","48.78","58.31","42.23","37.37","32.88","20.13","13.44","14.12","16.67","18.5","21.66","27.76","36.31","65.91","66.05","74.72"
"2010/02/08","罚标","O3","3.5","2.9","2.6","2.7","2.8","2.6","2.8","3.9","5.5","6.8","15.7","34.2","61","73.6","68.4","62.2","58.2","54.3","50.8","46.1","35.3","6.1","6.5","2.8"
"2010/02/08","罚标","PM10","59","64","63","72","77","84","80","88","92","116","124","131","125","123","104","80","62","64","71","79","94","108","136","133"
"2010/02/08","罚标","PM2.5","36","44","42","46","45","48","43","49","55","76","80","81","78","73","65","48","41","40","40","47","51","61","71","74"
"2010/02/08","罚标","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/02/08","罚标","RH","78.06","77.38","80.85","82","84.22","85.32","85.84","86.09","84.46","83.54","80.43","67.52","61.41","60.73","62.6","66.19","65.28","67.27","71.76","79.04","79.7","77.58","80.11","82.84"
"2010/02/08","罚标","SO2","3.5","4.4","3.5","4.5","5","5.9","6","5.8","5.7","6.5","7.6","14.1","14.7","9.7","4.6","4.1","3.8","3.5","3.8","4.1","4.7","7.4","10.8","5.9"
"2010/02/08","罚标","THC","1.9","2.31","2.218","2.306","2.39","2.25","2.981","2.699","2.312","2.362","2.139","1.979","2.039","1.831","1.763","1.735","1.777","1.777","1.852","2.041","2.285","2.62","2.605","2.569"
"2010/02/08","罚标","WD_HR","282.11","77.6","328.17","314.66","327.76","45.36","345.26","304.76","331.99","30.37","14.47","320.8","275.21","253.92","262.31","269.5","262.63","268.89","263.37","257.83","69.07","65.06","32.28","7.62"
"2010/02/08","罚标","WIND_DIREC","238","323.46","358.82","304.18","341.42","42.6","297.93","328.38","343.68","11.82","30.15","243.23","243.89","252.9","269.93","264.58","256.16","257.49","259.8","247.35","80.32","10.08","330.03","32.24"
"2010/02/08","罚标","WIND_SPEED",".48",".94","1.37","1.55","1.61","1.82","1.92","1.82",".98","1.58","1.64","1.29","2.29","2.39","2.33","1.85","1.64","1.44","1.3",".47","1.27",".63","1.19","1.05"
"2010/02/08","罚标","WS_HR",".4",".66",".64",".96",".83","1.02",".56","1.28",".67",".92",".86",".37","1.37","2.16","1.92","1.72","1.35","1.48","1.26",".53",".31",".54",".57",".46"
"2010/02/09","罚标","AMB_TEMP","20.72","20.11","19.8","19.96","19.82","19.9","19.58","20.29","21.99","23.97","25.24","26.52","27.23","27.61","27.34","28.1","27.9","26.69","25.38","25.05","24.2","23.94","23.86","23.03"
"2010/02/09","罚标","CH4","1.967","2.001","2.084","2.177","2.286","2.178","2.262","2.036","1.955","1.971","2.405","2.119","1.769","1.624","1.61","1.58","1.585","1.599","1.636#","1.644","1.793","1.853","1.829","1.756"
"2010/02/09","罚标","CO",".78",".7",".65",".72",".66",".71",".92","1.57","1.37",".88",".95",".91",".73",".43",".42",".63",".74",".91#",".86","1.11","1.36","1.08",".62",".51"
"2010/02/09","罚标","NMHC",".441",".343",".333",".437",".394",".375",".521",".741",".64",".618",".632",".535",".32",".144",".149",".242",".343",".436",".367#",".588",".74","1.121","1.134",".229"
"2010/02/09","罚标","NO","19.16","18.06","16.34","18.16","19.11","29.26","79.47","118.3","69.18","18.45","7.95","3.65","2.25","2.02","2.13","4.7","7.52","4.78","2.23","12.44","40.91","24.68","7.55","4.68"
"2010/02/09","罚标","NO2","41.07","36.01","31.65","30.2","29.61","31.29","29.94","35.07","43.89","53.1","51.5","41.64","24.22","13.85","16.44","23.56","35.82","40.16","33.16","49.15","49.44","50.38","45.22","26.82"
"2010/02/09","罚标","NOx","60.23","54.06","47.99","48.36","48.71","60.55","109.42","153.37","113.07","71.56","59.45","45.3","26.47","15.87","18.57","28.26","43.34","44.94","35.38","61.59","90.34","75.06","52.77","31.5"
"2010/02/09","罚标","O3","4.7","3.4","2.7","3","2.8","4.7","3.1","3.7","6","24.9","58.9","96.8","109.4","69.5","60.9","38.2","24.2","16#","17.1","7.1","3.4","5.6","7.3","9.9"
"2010/02/09","罚标","PM10","146","159","162","152","122","118","106","111","108","119","135","170","181","144","102","73","0#","101","72","73","69","95","118","118"
"2010/02/09","罚标","PM2.5","85","105","107","92","73","77","77","65","65","73","86","106","112","99","62","37","0#","34","31","34","36","49","68","70"
"2010/02/09","罚标","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/02/09","罚标","RH","83.71","85.28","86.27","85.74","86.03","85.53","85.08","79.04","71.95","66.55","64.54","62.17","62.15","59.83","60.41","50.58","51.11","57.46","63.72","66.87","70.92","77.79","84.42","86.84"
"2010/02/09","罚标","SO2","7.4","4.9","3.7","3.2","2.7","3.1","3.6","4.7","5.5","16.6","21.8","23.6","11.8","8.6","6","16.8","18.2","17.4","5.7#","9.5","11.1","17.3","19.7","4.5"
"2010/02/09","罚标","THC","2.408","2.344","2.417","2.614","2.68","2.554","2.783","2.777","2.595","2.589","3.036","2.653","2.089","1.769","1.759","1.822","1.928","2.035","2.003#","2.231","2.533","2.974","2.964","1.985"
"2010/02/09","罚标","WD_HR","16.07","339.64","40.96","25.89","47.99","37.57","60","61.4","349.17","318.32","293.87","249.14","244.32","243.54","229.49","191.52","205.97","228.66","208.77","174.97","74.31","146.59","121.68","81.86"
"2010/02/09","罚标","WIND_DIREC","5.04","342.14","80.4","280.6","87.37","302.08","60.25","46.41","327.26","350.66","298.27","250.14","230.55","242.3","199.47","197.84","236.36","226.32","180.38","106.48","83.28","170.85","86.19","90.12"
"2010/02/09","罚标","WIND_SPEED",".81",".83",".72",".6",".61",".82",".52",".65",".82","1.26","1.75","1.92","2.09","2.43","2.09","2.21","1.73","1.28","1.32",".91","1.3","1.45","1.74","1.23"
"2010/02/09","罚标","WS_HR",".61",".58",".25",".09",".3",".29",".6",".47",".47","1.03",".95","1.23","1.55","1.98","1.9","2.05","1.71","1.24",".91","1.06",".65",".72","1.12","1.36"
"2010/02/10","罚标","AMB_TEMP","22.97","23.17","23.17","22.37","21.82","21.68","21.66","22.45","24.85","27.07","28.68","29.95","30.21","30.66","29.82","29.61","28.9","27.54","26.27","25.92","25.68","25.43","25.16","24.66"
"2010/02/10","罚标","CH4","1.74","1.712","1.733","1.74","1.737","1.713","1.694","1.722","1.695","1.588","1.613","1.66","1.602","1.582","1.589","1.583","1.59","1.617","1.59","1.58","1.572","1.6","1.662","1.685"
"2010/02/10","罚标","CO",".48",".37",".3",".29",".23",".24",".32",".69",".62",".35",".39",".47",".62",".47",".42",".49",".62",".68",".68",".67",".54",".59",".43",".34"
"2010/02/10","罚标","NMHC",".375",".778",".778",".111",".086",".071",".167",".228",".378",".528",".332",".283",".302",".209",".302",".281",".292",".422",".346",".282",".214",".355",".563",".534"
"2010/02/10","罚标","NO","4.83","21.48","28.91","3.96","11.01","10.99","16.13","42.59","28.78","9.45","8.19","4.89","5.02","4.78","6.35","7.13","9.02","5.94","3.64","5.55","4.49","10.23","12.08","15.59"
"2010/02/10","罚标","NO2","24.75","27.42","27.26","17.81","21.34","19.68","22.09","24.35","25.94","20.35","23.58","23.79","26.26","18.51","18.8","20.82","26.99","30.96","26.8","30.95","28.65","29.09","26.16","23.63"
"2010/02/10","罚标","NOx","29.58","48.89","56.17","21.77","32.35","30.67","38.22","66.94","54.71","29.8","31.77","28.68","31.28","23.29","25.15","27.95","36.01","36.89","30.44","36.51","33.14","39.32","38.25","39.22"
"2010/02/10","罚标","O3","7.1","3.5","3.9","7.9","3.3","4.2","3.6","4.2","8.4","21.6","32.5","51.1","54.1","43.6","34.6","27.9","19.2","13.8","13.6","6.9","7.4","5.7","6.5","4.5"
"2010/02/10","罚标","PM10","95","65","64","56","49","37","36","43","48","62","68","71","76","80","81","68","37","43","57","51","45","50","51","60"
"2010/02/10","罚标","PM2.5","58","37","37","26","21","13","17","18","22","27","34","31","32","35","31","31","20","21","35","29","26","25","28","29"
"2010/02/10","罚标","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/02/10","罚标","RH","85.17","82.85","81.65","81.64","78.98","75.16","75.36","69.21","62.03","61.44","54.34","45.66","49.69","43.73","52.1","53.36","54.41","64.7","74.94","77.59","78.31","78.96","83.55","84.88"
"2010/02/10","罚标","SO2","4.5","27.7","29.1","2.6","1.3","1.1","1.2","1.9","7","10.7","8","8","12.4","9.6","7","8","15.5","13.1","4.4","3.8","6.3","9.8","29.8","34.3"
"2010/02/10","罚标","THC","2.115","2.49","2.511","1.851","1.823","1.784","1.862","1.95","2.073","2.117","1.946","1.943","1.904","1.791","1.89","1.864","1.881","2.039","1.936","1.862","1.786","1.955","2.225","2.22"
"2010/02/10","罚标","WD_HR","87.33","121.28","106.62","74.48","69.91","76.74","71.21","78.09","104.38","148.33","157.16","172.22","187.7","194.4","188.02","193","187.67","193.53","187.53","171.6","179.09","164.28","136.16","137.94"
"2010/02/10","罚标","WIND_DIREC","85.44","149.98","62.91","78.14","63.54","94.54","71.27","73.74","165.47","118.79","186.53","199.16","186.17","187.2","190.14","192.95","203.04","192.93","188.53","162.81","187.37","149.73","107.16","153.04"
"2010/02/10","罚标","WIND_SPEED","1.31","1.22","1.06","1.24","1.36","1.2","1.96","1.38","1.99","1.25","2.36","1.81","2.94","3.44","3.34","2.63","2.3","2.94","2.86","1.86","2.13","1.27","1.65","1.54"
"2010/02/10","罚标","WS_HR","1.55",".81",".99","1.04","1.16","1.28",".94",".99",".97","1.32","1.46","1.25","2.72","2.5","3.01","2.64","2.23","2.22","2.43","1.73","1.9","1.15","1.37","1.5"
"2010/02/11","罚标","AMB_TEMP","24.2","23.63","23","22.95","22.76","23.36","23.46","23.79","25.68","27.34","28.97","30.2","30.29","29.64","29.35","29","28.48","27.14","25.84","25.42","25.28","24.86","24.6","24.22"
"2010/02/11","罚标","CH4","1.777","1.816","1.855","1.822","1.773","1.738","1.718","1.788","1.701","1.667","1.727","1.584","1.544","1.541","1.545","1.548","1.55","1.563","1.586","1.576","1.656","1.722","1.778","1.948"
"2010/02/11","罚标","CO",".39",".38",".33",".33",".24",".32",".46",".85",".69",".56",".79",".51",".24",".18",".18",".19",".22",".33",".43",".33",".57",".79",".91",".99"
"2010/02/11","罚标","NMHC",".614",".246",".149",".116",".063",".959","1.377",".454",".869",".67",".459",".244",".058",".017",".018",".022",".049",".084",".125",".059",".25",".388",".503",".59"
"2010/02/11","罚标","NO","10.96","8.87","11.68","7.38","4.24","15.44","37.04","39.32","32.34","17.27","9.07","4.94","3.07","1.89","2.66","2.66","2.84","2.3","1.94","2","13.44","38.91","39.81","73.65"
"2010/02/11","罚标","NO2","24.1","21.61","18.25","17.55","14.95","24.89","28.03","26.73","34.67","38","39.91","20.22","7.12","3.93","4.4","4.89","6.75","10.53","14.57","12.01","20.12","27.65","25.89","25.19"
"2010/02/11","罚标","NOx","35.06","30.48","29.93","24.93","19.19","40.32","65.07","66.05","67","55.27","48.98","25.15","10.19","5.82","7.06","7.55","9.59","12.83","16.51","14.01","33.56","66.56","65.7","98.83"
"2010/02/11","罚标","O3","3","3.2","3.5","4.9","7.6","3.7","3.5","4.7","9.9","22.6","51.4","48.4","38.7","30.5","28.5","28.1","27.2","24.9","19.5","22.3","12.1","3","3.1","3.1"
"2010/02/11","罚标","PM10","55","55","37","39","29","30","30","43","60","72","87","87","70","41","26","23","30","39","41","43","39","53","60","65"
"2010/02/11","罚标","PM2.5","24","23","27","22","19","16","21","26","31","35","46","46","36","24","20","24","21","19","20","23","21","23","28","35"
"2010/02/11","罚标","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/02/11","罚标","RH","83.38","84.8","87.08","86.87","86.05","83.88","75.75","70.96","73.03","63.9","53.49","46.46","45.55","46.86","48.63","50.47","51.04","62.23","73.32","73.97","74.55","76.15","77.36","78"
"2010/02/11","罚标","SO2","12.9","4.7","3.8","3","2.2","16","17","7.3","28.9","27","30.9","11.2","4.8","2.4","2.1","2.3","2.5","2.7","2.8","2.5","2.9","4.2","4.3","4.9"
"2010/02/11","罚标","THC","2.391","2.062","2.004","1.939","1.836","2.697","3.095","2.243","2.57","2.337","2.186","1.828","1.601","1.558","1.564","1.57","1.599","1.647","1.71","1.635","1.906","2.11","2.28","2.537"
"2010/02/11","罚标","WD_HR","116.53","66.49","76.94","68.77","81.04","100.6","96.1","84.78","152.87","164.08","162.08","208.1","250.88","238.91","248.61","251.79","240.76","251.8","258.59","255.95","19.35","55.65","332.72","16.62"
"2010/02/11","罚标","WIND_DIREC","62.85","78.77","80.85","70.41","93.9","121.19","85.52","81.12","183.39","211.22","131.86","236.35","257.9","240.63","268.69","247.36","234.35","255.34","261.74","256.74","78.63","50.26","351.33","335.38"
"2010/02/11","罚标","WIND_SPEED",".81","1.4","1.21","1.63","1.23","1","1.78","1.38","1.44","1.19","1.42","1.71","3.01","2.56","3.11","2.23","2.2","1.84","1.84","1.08","1.24",".63",".64",".81"
"2010/02/11","罚标","WS_HR",".73","1.06","1.37","1.11","1.21","1.16","1.31","1.54","1","1.09","1.01","1.14","2.29","2.35","2.43","2.22","1.99","1.83","1.56","1.46",".31",".62",".3",".39"
"2010/02/12","罚标","AMB_TEMP","23.51","23.19","22.98","22.84","23.2","23.49","23.74","20.67","20.12","20.36","21.84","22.69","20.8","20.33","19.41","18.14","17.27","16.72","16.44","16.07","15.51","15.44","15.25","14.46"
"2010/02/12","罚标","CH4","2.003","1.911","1.901","1.856","1.766","1.788","1.794","1.83","1.734","1.768","1.765","1.773","1.747","1.743","1.746","1.749","1.754","1.751","1.735","1.726","1.73","1.745","1.743","1.76"
"2010/02/12","罚标","CO",".7",".51",".46",".34",".32",".34",".51",".43",".47",".51",".54",".58",".54",".53",".56",".53",".55",".58",".56",".6",".59",".6",".57",".53"
"2010/02/12","罚标","NMHC",".398",".259",".249",".208",".289",".174",".44",".154",".149",".215",".21",".247",".199",".176",".188",".191",".199",".2",".194",".199",".195",".196",".178",".157"
"2010/02/12","罚标","NO","45.86","27.91","29.71","14.08","10.51","13.39","32.24","17.49","24.4","21.51","19.9","17.22","15.57","12.6","15.41","14.67","11.74","10.94","11.84","12.57","11.88","13.28","11.7","9.18"
"2010/02/12","罚标","NO2","22.53","23.16","22.42","20.4","19.51","20.39","22.66","18.86","20","20.16","21.55","26.47","20.87","22","24.54","22.03","25.34","27.17","27.82","27","26.76","25.28","24.55","24.4"
"2010/02/12","罚标","NOx","68.39","51.06","52.13","34.49","30.02","33.78","54.89","36.35","44.4","41.66","41.44","43.69","36.44","34.6","39.95","36.7","37.08","38.11","39.66","39.58","38.63","38.56","36.25","33.58"
"2010/02/12","罚标","O3","2.7","2.7","2.8","2.8","3.2","3.6","3.1","3","4.1","5","14.3","17.4","15","15.2","9.9","9.9","7.4","4","2.3","2.3","2.2","2.2","2.2","2.2"
"2010/02/12","罚标","PM10","68","66","61","44","37","42","48","63","70","82","90","99","101","88","81","67","69","61","62","56","53","58","62","54"
"2010/02/12","罚标","PM2.5","35","33","29","25","28","27","31","31","35","36","36","38","45","40","43","35","43","33","40","34","34","33","33","38"
"2010/02/12","罚标","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/02/12","罚标","RH","78.92","79.68","80.94","80.93","79.39","79.74","81.73","83.74","78.99","75.9","67.86","63.36","68.43","69.62","70.92","76.85","78.68","79.22","79.97","80.21","78.07","77.72","77.19","79.25"
"2010/02/12","罚标","SO2","5.2","5.1","4.1","5.8","4.2","4.2","16.5","4.2","4.6","5.1","7","7.8","4.7","5.6","5.1","3.3","2.6","2.5","2.3","2.7","3","3.2","3.2","2.9"
"2010/02/12","罚标","THC","2.401","2.17","2.151","2.064","2.055","1.962","2.234","1.983","1.883","1.984","1.975","2.019","1.947","1.919","1.934","1.94","1.953","1.951","1.929","1.924","1.924","1.942","1.922","1.917"
"2010/02/12","罚标","WD_HR","34.49","77.73","30.45","28.21","347.37","71.95","53.51","315.2","317.14","307.46","312.94","304.32","299.05","301.89","308.61","306.09","311.85","316.58","323.93","315.68","311.68","311.63","324.31","307"
"2010/02/12","罚标","WIND_DIREC","84.23","84.66","337.14","29.54","55.52","62.37","317.13","323.65","323.81","320.64","327.74","297.75","297.88","299.86","305.09","290.33","317.94","317.46","350.43","301.03","317.62","311.9","309.24","316.73"
"2010/02/12","罚标","WIND_SPEED","1",".58",".69",".58",".46",".63","2.76","2.26","2.29","2.34","2.71","4.05","3.37","3.47","3.17","3.61","3.56","3.4","2.73","3.15","2.84","3.28","2.54","3.22"
"2010/02/12","罚标","WS_HR",".48",".82",".73",".59",".18",".85",".49","1.5","1.76","1.57","1.55","2.44","2.6","2.69","1.69","1.52","2.04","2.1","1.06","1.36","1.82","1.59","1.2","1.94"
"2010/02/13","罚标","AMB_TEMP","14.23","13.97","13.77","13.49","13.4","13.53","13.75","14.21","15.05","15.37","16.54","17.35","19.68","20.19","20.86","20.63","20.52","19.06","17.82","17.31","16.77","16.19","15.94","15.57"
"2010/02/13","罚标","CH4","1.758","1.751","1.801","1.822","1.793","1.797","1.808","1.796","1.795","1.822","1.845","1.833","1.793","1.772","1.728","1.731","1.722","1.773","1.803","1.802","1.854","1.911","1.882","1.952"
"2010/02/13","罚标","CO",".51",".5",".49",".47",".46",".46",".48",".51",".6",".62",".58",".58",".51",".56",".46",".44",".48",".57",".56",".59",".66",".71",".7",".73"
"2010/02/13","罚标","NMHC",".145",".149",".139",".134",".129",".128",".131",".149",".184",".193",".174",".18",".129",".138",".1",".09",".098",".153",".145",".157",".19",".218",".204",".225"
"2010/02/13","罚标","NO","8.76","8.48","8","5.37","4.21","4.99","6.35","10.11","11.78","12.6","10.68","11.77","7.96","7","4.46","3.15","2.39","2.92","1.97","2.61","3.03","7.51","8.47","11.57"
"2010/02/13","罚标","NO2","22.81","22.56","22.01","22.59","22.17","20.73","19.93","16.97","15.95","18.41","18.26","17.95","13.94","15.66","13.94","12.46","13.4","20.74","21.89","23.71","25.92","25.92","23.24","22.16"
"2010/02/13","罚标","NOx","31.58","31.04","30.01","27.96","26.38","25.72","26.28","27.09","27.73","31.01","28.94","29.72","21.9","22.66","18.4","15.62","15.79","23.66","23.86","26.32","28.95","33.44","31.72","33.73"
"2010/02/13","罚标","O3","2.1","2.2","2.3","2.2","2.3","2","2.1","4","6.1","7.4","10.9","12.2","23.8","27.4","37.3","39.5","37.9","22.9","16.3","10.9","5.1","2.1","2","2.1"
"2010/02/13","罚标","PM10","50","42","51","52","57","55","59","52","50","56","74","81","80","79","77","70","54","62","68","77","74","75","78","64"
"2010/02/13","罚标","PM2.5","30","32","29","32","35","34","32","28","31","43","49","53","49","54","57","50","47","40","50","51","55","52","51","41"
"2010/02/13","罚标","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/02/13","罚标","RH","80.84","81.37","82.48","82.05","80.9","80.85","81.08","81.38","79.8","78.25","75.86","73.76","67.95","66.45","64.74","64.82","65.62","69.47","73.2","75.66","78.16","80.77","82.22","83.3"
"2010/02/13","罚标","SO2","2.5","2.1","1.8","1.9","1.9","1.9","1.7","1.6","1.8","2.7","2.2","2.2","2.2","2.9","2.4","2.2","2.4","2.1","1.8","2","1.9","1.8","2.3","1.9"
"2010/02/13","罚标","THC","1.903","1.9","1.939","1.956","1.922","1.926","1.94","1.945","1.979","2.015","2.018","2.013","1.922","1.91","1.828","1.821","1.82","1.925","1.949","1.959","2.043","2.129","2.086","2.176"
"2010/02/13","罚标","WD_HR","318.73","314.82","314.48","315.7","316.87","331.51","330.07","15.41","304.87","320.02","324.81","332.28","315.36","314.49","313.71","315.03","309.2","309.75","317.53","305.66","315.37","310.96","326.65","305.41"
"2010/02/13","罚标","WIND_DIREC","300.44","326.25","340.18","321.71","316.56","337.44","340.53","44.83","300.14","322.46","320.71","3.42","301.13","309.75","316.38","311.45","313.7","323.52","313.17","305.74","314.67","311.58","322.31","300.59"
"2010/02/13","罚标","WIND_SPEED","1.94","3.06","2.45","2.58","2.54","2.34","2.37","1.87","3.15","3","1.59","1.69","2.25","2.41","3.45","2.88","3.19","2.69","1.78","1.58","2.41","1.82","2.13","2.7"
"2010/02/13","罚标","WS_HR","1.32","1.77","1.43","1.51","1.49","1.44","1.19","1.04","1.7","1.33","1.25","1.01","1.19","1.65","1.83","1.61","1.98","1.52","1.43","1.06","1.15","1.29",".93","1.29"
"2010/02/14","罚标","AMB_TEMP","15.36","15.56","15.6","15.09","15.19","15.74","16.95","17.7","18.84","19.79","21.43","23.48","24.91","25.24","25.11","24.08","24.12","24.31","23.86","22.39","21.25","19.69","19.04","18.68"
"2010/02/14","罚标","CH4","1.954","1.88","1.865","1.97","1.935","1.866","1.865","1.871","1.856","1.811","1.755","1.765","1.766","1.727","1.713","1.7","1.691","1.732","1.786","1.834","1.82","1.764","1.788","1.794"
"2010/02/14","罚标","CO",".72",".67",".68",".72",".63",".62",".61",".59",".56",".54",".52",".56",".52",".48",".44",".46",".49",".59",".62",".57",".55",".47",".47",".47"
"2010/02/14","罚标","NMHC",".225",".198",".193",".22",".191",".238",".947",".538",".136",".125",".105",".141",".134",".098",".103",".106",".12",".151",".154",".129",".117",".092",".088",".093"
"2010/02/14","罚标","NO","13.25","10.43","11.43","21.01","12.67","8.88","17.51","18.22","6.3","6.25","5.02","4","3.18","2.74","1.89","2.3","2.17","2.46","2","2.16","2.39","2.43","2.52","2.46"
"2010/02/14","罚标","NO2","20.73","18.97","18.35","17.09","16.64","17.12","26.39","20.52","12.29","12.26","12.68","15.04","12.13","9.92","9.54","11.03","13.02","20.27","23.07","21.55","22.61","19.19","19.68","19.98"
"2010/02/14","罚标","NOx","33.98","29.4","29.79","38.1","29.31","26","43.9","38.74","18.59","18.51","17.7","19.04","15.31","12.67","11.43","13.33","15.2","22.73","25.07","23.71","25","21.62","22.2","22.43"
"2010/02/14","罚标","O3","2.1","2","2","2.1","2","3","4.1","9.7","19","24.8","39.5","57.6","74.1","85","82.9","71","65.8","57.1","49.4","33.4","23.2","16.8","11.6","9.3"
"2010/02/14","罚标","PM10","64","50","55","50","51","53","56","72","83","76","73","65","78","85","87","80","68","77","83","87","76","70","67","60"
"2010/02/14","罚标","PM2.5","39","36","45","42","38","28","38","46","65","58","56","46","58","53","60","47","55","50","57","59","61","53","43","32"
"2010/02/14","罚标","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/02/14","罚标","RH","84.09","84.1","83.96","86.1","86.31","84.56","81.38","81.62","77.43","72.28","65.37","59.81","57.19","58.21","60.34","63.77","62.48","61.57","63.89","69.8","74.16","79.02","81.28","82.42"
"2010/02/14","罚标","SO2","2.1","3.1","2.9","2.3","2.4","2.5","12.6","21.5","2.8","3.3","4.7","6.7","5.1","4.5","4.6","3.4","3.4","4","3.7","2.7","2.3","2.2","2.1","1.8"
"2010/02/14","罚标","THC","2.179","2.078","2.058","2.19","2.126","2.104","2.813","2.409","1.992","1.936","1.86","1.906","1.9","1.825","1.816","1.805","1.811","1.883","1.94","1.962","1.937","1.856","1.876","1.887"
"2010/02/14","罚标","WD_HR","338.13","5.42","353.99","322.88","39.95","71.15","157.06","346.5","312.99","310.09","308.91","274.5","281.09","268.01","264.21","290.12","305.61","2.45","321.7","320.85","312.51","316.3","320.99","313.75"
"2010/02/14","罚标","WIND_DIREC","39.56","316.9","334.21","330.51","323.43","169.91","121.47","323.28","303.92","309.87","304.67","242.94","288.94","263.3","258.95","301.79","346.78","13.52","303.9","314.87","313.99","302.76","324.22","312.47"
"2010/02/14","罚标","WIND_SPEED","2.02","1","1.6","2.49","1.61","1.25","1.14","1.64","2.91","2.11","2.85","1.58","3.24","2.23","2.13","2.31","1.64",".76","1.84","1.64","3.34","2.98","2.48","1.62"
"2010/02/14","罚标","WS_HR","1.03",".93",".58","1.17","1.48",".45","1.26",".4","1.76","1.56","1.83",".62","2.08","1.99","1.64","1.91","1.15",".47","1.18","1.4","1.75","1.29","1.55","1.34"
"2010/02/15","罚标","AMB_TEMP","18.32","18.31","18.2","17.71","17.58","17.66","17.23","17.66","18.83","19.9","20.77","23.02","25.7","25.68","23.63","23.87","23.61","22.46","21.13","20.28","19.32","18.56","17.87","16.88"
"2010/02/15","罚标","CH4","1.824","1.809","1.838","1.848","1.833","1.769","1.801","1.818","1.831","1.792","1.731","1.669","1.62","1.628","1.644","1.643","1.646","1.672","1.679","1.702","1.722","1.728","1.742","1.752"
"2010/02/15","罚标","CO",".47",".45",".49",".49",".44",".45",".49",".52",".65",".52",".45",".44",".33",".33",".31",".33",".35",".4",".34",".37",".44",".41",".41",".38"
