"ら戳","代","代兜","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2010/03/02","窾地","CO","1",".98",".7",".59",".63",".69",".66","1.02","1.59","1.24",".77",".71",".75",".93",".93","1.07",".93","1.02","1.01",".7",".61",".7",".7",".55"
"2010/03/02","窾地","NO","7.52","16.76","7.25","2.63","7.12","10.74","10.37","14.19","35.68","35.14","15.94","7.5","8.55","23.2","9.56","7.43","5.99","13.68","16.46","5.41","3.81","4.5","3.8","2.72"
"2010/03/02","窾地","NO2","36.32","29.32","35.5","18.73","30.78","32.03","25.64","26.21","32.03","30.7","23.15","21.09","27.19","35.55","35.71","45.09","36","42.52","44.47","31.38","28.69","32.78","31.35","24.88"
"2010/03/02","窾地","NOx","43.84","46.08","42.75","21.36","37.9","42.77","36.01","40.4","67.7","65.84","39.09","28.58","35.74","58.75","45.27","52.52","41.99","56.2","60.93","36.79","32.51","37.27","35.15","27.6"
"2010/03/02","窾地","O3","3.1","2.4","13.3","6.3","3","2.5","7.2","5.9","3.8","4.9","12.2","20.7","20.1","15.3","28.8","35.1","23.9","10.8","8.2","22.4","24.9","26.3","24.4","29.7"
"2010/03/02","窾地","PM10","48","42","53","56","59","52","52","53","46","56","57","47","29","26","42","54","57","52","52","48","45","43","30","24"
"2010/03/02","窾地","PM2.5","31","32","35","35","41","43","45","39","31","36","40","34","25","19","23","31","31","32","25","27","23","29","22","24"
"2010/03/02","窾地","RAINFALL","NR","NR","NR","NR","NR","NR",".4","1.8",".8","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/02","窾地","RH","83.3","85.39","85.03","84.96","86.84","87.15","88.31","92","92.85","91.76","89.26","86.53","83.65","79.91","77.6","74.13","77.13","79.14","78.97","81.39","85.96","84.28","82.52","84"
"2010/03/02","窾地","SO2","4.2","2.9","8.5","1.6","8.3","8.6","4","1.7","3.5","5","2.7",".9","1.2","2.2","1.8","3","1.4","2.2","4","5.9","8.5","7.6","9.1","4.4"
"2010/03/02","窾地","WD_HR","154.8","179.38","71.92","155.7","76.92","268.7","292.45","280.81","254.03","289.07","292.7","288.95","286.38","101.36","117.6","30.85","28.9","67.07","90.38","95.1","94.98","98.13","95.38","90.02"
"2010/03/02","窾地","WIND_DIREC","191.46","323.63","101.16","111.35","64.46","303.78","281.24","282.47","286.93","282.95","295.83","294.55","80.31","87.48","358.7","295.88","25.15","91.32","95.18","94.24","88.22","90.93","97.84","90.16"
"2010/03/02","窾地","WIND_SPEED",".62",".51",".92",".87","1.1",".82","2.42","1.82","1.77","1.84","5.42","2.73",".79","1.86",".68",".87","1.36","2.45","3.88","4.65","2.82","2.99","3.9","4.09"
"2010/03/02","窾地","WS_HR",".57",".42",".68",".61",".83",".2",".99","1.35",".47","1.84","3.09","2.44","1.16","1.44",".46",".19",".48","1.59","3.22","4.34","3.94","2.84","3.1","2.97"
"2010/03/03","窾地","AMB_TEMP","20.05","20.03","19.83","19.68","19.61","19.67","19.68","19.99","21.72","23.21","25.21","27.09","27.3","23.67","23.34","22.24","22","21.32","20.7","20.34","20.86","21.29","21.35","21.37"
"2010/03/03","窾地","CO",".43",".39",".37",".35",".35",".4",".46",".78","1.16",".87","1.06",".71",".84",".66",".8",".86","1.01","1.39","1.79","1.57","1.9","2.27","2.34","2.29"
"2010/03/03","窾地","NO","1.68","1.24","1.29",".9",".96","1.05","1.94","10.63","17.3","15.67","12.11","3.96","4.6","4.66","6.49","7.72","7.94","12.36","17.35","15.01","33.95","53.9","57.15","64.55"
"2010/03/03","窾地","NO2","13.06","11.42","10.53","13.54","17.09","14.18","21.84","33.97","37.23","33.51","37.89","21.16","32.74","24.81","35.12","33.08","38.29","45.79","50.9","49.91","53.11","54.47","53.42","51.03"
"2010/03/03","窾地","NOx","14.74","12.66","11.82","14.44","18.05","15.23","23.78","44.6","54.53","49.19","50","25.12","37.33","29.47","41.62","40.79","46.23","58.15","68.25","64.92","87.06","108.36","110.57","115.59"
"2010/03/03","窾地","O3","41.7","43.8","42.4","38.4","33.7","34.5","28.4","17.8","17.8","23","29.2","57.3","54","43.2","33.8","27.7","22","11.2","4.9","3.9","2.5","2.4","2.5","2.5"
"2010/03/03","窾地","PM10","22","27","27","25","33","32","24","18","20","37","37","45","45","55","56","58","58","60","61","65","68","76","82","100"
"2010/03/03","窾地","PM2.5","12","9","10","14","22","17","17","11","13","13","16","22","36","33","36","32","38","32","28","33","43","54","60","68"
"2010/03/03","窾地","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/03","窾地","RH","84.61","83.74","84.98","85.86","86.51","87.35","87.83","87.95","82.61","77.06","69.07","56.54","59.23","74.97","75.66","78.46","79.24","81.85","84.64","86.36","85.43","84.28","84.86","85.42"
"2010/03/03","窾地","SO2","2.2","3.2","3.8","12","18.6","6.2","3.2","3","2.7","3.1","2.8","2.7","4.3","3.3","3.3","2.7","3.2","3.8","4.4","4.7","7.3","8.9","10.1","9.7"
"2010/03/03","窾地","WD_HR","90.88","90.71","97","99.2","95.37","101.92","96.38","86.59","120.56","98.91","276.23","275.57","287.72","281.53","290.01","291.28","290.22","296.72","303.93","34.59","309.84","292.61","276.89","275.98"
"2010/03/03","窾地","WIND_DIREC","89.67","94.15","96.09","98.03","93.08","98.46","81.73","93.86","101.16","144.72","275.36","259.55","282.08","295.13","244.88","287.64","283.9","279.44","292.16","37.06","329.69","317.14","300.71","47.08"
"2010/03/03","窾地","WIND_SPEED","3.35","3.19","2.49","3.78","3.13","1.71","2.54","1.15","2.14","1.25","1.69","1.41","2.59","2.57","1.24","1.78","1.64","1.23","1.73",".83",".53",".53",".94",".45"
"2010/03/03","窾地","WS_HR","3.04","2.86","2.67","3.11","2.76","1.76","2.45","1.7","1.31","1.15","1.11",".91","1.4","2.78","1.41","1.46",".72",".7",".66",".96",".57",".81",".25",".24"
"2010/03/04","窾地","AMB_TEMP","21.31","21.19","21","20.94","20.89","20.62","20.6","20.98","21.9","22.53","24.8","26.46","26.83","26.64","26.42","25.79","24.52","24.7","25.02","24.79","24.36","24.1","23.66","22.52"
"2010/03/04","窾地","CO","1.35","1.21","1.71","1.59",".95",".91","1.02","1.05","1.85","1.47","1.85","1.28",".99",".95",".98","1.08",".99","1.38","1.48","1.85","1.6","1.57","1.36",".97"
"2010/03/04","窾地","NO","23.74","22.13","67.07","65.01","29.57","17.81","24.93","23.77","38.36","25.4","12.78","4.27","6.49","5.05","4.15","4.04","5.06","9.65","7.15","23.33","20.9","13.6","13.96","9.95"
"2010/03/04","窾地","NO2","34.39","30.05","43.57","42.64","29.98","22.66","22.61","25.9","43.05","54.78","75.67","48.69","45.35","42.9","44.6","50.92","44.13","57.33","74.93","88.33","79.23","70.42","59.57","46.86"
"2010/03/04","窾地","NOx","58.13","52.18","110.64","107.65","59.55","40.46","47.54","49.67","81.42","80.19","88.44","52.96","51.84","47.95","48.75","54.96","49.19","66.98","82.08","111.67","100.13","84.01","73.53","56.8"
"2010/03/04","窾地","O3","2.1","2.3","2.6","2.5","2.2","2.7","2.9","5.2","6.8","14.5","46.4","82.4","52","49.2","52.9","38.6","25.1","10.6","21.5","6.6","8.6","6.4","7.3","14.4"
"2010/03/04","窾地","PM10","87","80","81","99","104","73","48","49","76","117","139","133","130","114","123","124","129","116","102","105","113","108","100","93"
"2010/03/04","窾地","PM2.5","70","61","60","59","65","55","43","40","54","80","108","101","95","89","92","95","88","82","72","73","81","85","86","81"
"2010/03/04","窾地","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/04","窾地","RH","86.14","86.77","87.9","88.86","88.38","88.85","88.86","87.08","84.3","83.46","73.89","66.52","67.54","69.3","70.83","73.73","80.34","80.43","74.01","74.97","77.37","78.66","81.05","85.12"
"2010/03/04","窾地","SO2","4.6","2.4","11.1","12.5","6.1","3.5","2.1","3","5.8","9.6","9","9.2","9.1","7.2","6.7","4.8","4.4","3.6","9.8","13.7","8.3","9.8","9","12.5"
"2010/03/04","窾地","WD_HR","159.29","258.98","285.02","358.15","173.64","289.79","176.34","141.76","329.76","286.85","269.04","350.35","24.93","38.71","35.27","42.99","31.86","317.65","94.5","90.72","80.16","94.67","84.23","89.56"
"2010/03/04","窾地","WIND_DIREC","173.32","276.57","310.76","77.36","180.76","112.39","168.51","141.1","333.61","279.94","272.95","283.81","46.86","54.34","359.88","49.84","294.49","33.32","70.01","68.6","92.01","95.86","92.55","88.66"
"2010/03/04","窾地","WIND_SPEED",".56","1.71",".47",".68",".67",".45",".66",".89",".92","1.17","1.28","1.17","1.64","1.56",".98","1.73",".91",".69","1.11",".95","1.53","1.04","1.88","2.12"
"2010/03/04","窾地","WS_HR",".67",".42",".53",".29",".49",".18",".54",".37",".29",".61",".5",".12",".55",".84","1.01","1.27",".81",".25","1.41","1.3","1.31",".71","1.09","2.07"
"2010/03/05","窾地","AMB_TEMP","22.09","21.93","21.83","21.74","21.64","21.55","21.29","21.41","23.32","25.33","25.76","24.6","25.35","25.91","26.5","27.35","27.34","26.47","25.61","25.09","24.01","23.52","23.47","23.31"
"2010/03/05","窾地","CO",".63",".48",".42",".36",".36",".36",".5",".85","1.59","1.19",".95",".79",".74","1",".95","1.02","1.16","1.91","2.68","2.31","2.13","1.97","2.28","2.41"
"2010/03/05","窾地","NO","1.62","1.31","1.46","1.1",".99","1.05","5.28","23.74","37.12","12.28","14.83","9.69","5.52","6.84","4.85","3.11","2.25","12.22","37.64","38.01","43.12","34.39","77.8","76.22"
"2010/03/05","窾地","NO2","26.57","19.76","18.41","16.09","15.96","14.09","22.71","30.39","42.49","41.16","40.43","28.22","26.4","39.07","38.16","40.49","45.4","77.48","75.98","64.79","56.58","54.75","56.93","55.24"
"2010/03/05","窾地","NOx","28.2","21.06","19.87","17.19","16.96","15.14","27.99","54.13","79.61","53.44","55.26","37.92","31.92","45.91","43.01","43.6","47.65","89.7","113.62","102.8","99.71","89.13","134.73","131.46"
"2010/03/05","窾地","O3","29.7","28.6","26.2","25.7","22.7","21.6","12.1","10.2","8.9","19.6","24.2","27.7","40.4","39.2","61.9","72.5","62.4","16.3","3.3","3.8","2.7","2.9","2.8","2.7"
"2010/03/05","窾地","PM10","92","91","78","59","42","31","28","23","39","50","75","79","84","75","82","91","100","106","113","112","103","101","100","100"
"2010/03/05","窾地","PM2.5","74","67","57","51","34","29","30","31*","34","36","57","59","59","50","65","75","84","77","76","72","70","66","67","69"
"2010/03/05","窾地","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/05","窾地","RH","87.97","89.77","90.41","90.88","91.5","91.24","92.15","92.49","85.51","75.23","72.99","77.87","72.95","70.73","68.55","64.05","62.8","67.83","70.89","72.16","78.01","80.71","81.83","82.66"
"2010/03/05","窾地","SO2","8.4","9.7","7","8.6","8.3","3.9","3.3","3.6","4.1","5.1","7.8","4.1","4.2","4.6","7.2","7.8","5.5","6.4","6.9","7.8","8.8","7.3","11.3","9.9"
"2010/03/05","窾地","WD_HR","93.15","95.33","95.65","92.43","94.91","94.02","95.14","94.24","268.38","266.94","287.22","287.45","286.72","275.77","292.91","280.13","274.31","296.9","13.41","23.31","12.03","36.05","71.23","21.32"
"2010/03/05","窾地","WIND_DIREC","94.89","104.49","99.99","89.64","94.79","89.79","104.86","94.29","273.62","270.58","301.43","282.9","271.63","208.95","301.98","281.22","281.96","307.29","26.97","28.14","2.78","43.1","60.56","12.02"
"2010/03/05","窾地","WIND_SPEED","3.22","2.54","3.37","2.61","2.82","2.55","1.86","1.54","1.49","2.26","3.82","2.41","1.89",".79","1.12","1.11","1.46","1.16",".73","1.22",".63","1.19",".84",".54"
"2010/03/05","窾地","WS_HR","2.57","2.6","2.6","2.6","2.65","2.81","1.82","1.52",".76","1.69","1.75","2.05","1.54",".49",".84",".95","1.29",".52",".36",".61",".25",".61",".88",".38"
"2010/03/06","窾地","AMB_TEMP","22.9","22.8","22.65","22.78","22.58","22.28","22.06","22.26","22.72","22.62","23.93","25.46","27.34","28.16","28.05","26.27","24.01","23.17","22.57","22.04","20.3","18.33","17.58","17.28"
"2010/03/06","窾地","CO","1.66","1.13","1.4","1.57","1.16",".79","1.19",".99","1.41",".97",".83",".81",".97",".89",".85",".8",".66",".75",".75",".74",".66",".47",".5",".44"
"2010/03/06","窾地","NO","35.75","15.07","33.82","44.93","23.1","5.45","19.86","14.73","42.27","23.58","19.3","19.47","9.96","5.48","4.43","7.47","8.96","8.1","7.08","5.13","3.67","2.68","2.63","1.72"
"2010/03/06","窾地","NO2","45.07","37.06","39.63","40.92","31.89","19.83","27.47","23.38","38","32.37","32.89","39.42","43.16","40.59","36.15","40.23","40.07","43.37","38.84","30.45","26.44","21.45","19.81","14.97"
"2010/03/06","窾地","NOx","80.82","52.13","73.45","85.85","54.98","25.29","47.34","38.12","80.27","55.95","52.19","58.89","53.12","46.08","40.58","47.7","49.03","51.46","45.92","35.58","30.11","24.13","22.44","16.7"
"2010/03/06","窾地","O3","3","4","5.4","2.7","2.6","4.6#","3.4","6.4","7.3","13.6","18.5","23.2","41.6","51.7","56.2","35.2","23.2","16","14.2","16.5","18.8","25.7","28.1","31.1"
"2010/03/06","窾地","PM10","100","95","90","87","77","72","57","59","74","83","84","73","72","76","82","85","85","81","67","55","43","27","25","16"
"2010/03/06","窾地","PM2.5","77","72","72","63","56","51","45","48","58","64","67","63","67","67","69","67","66","55","48","35","31","22","20","14"
"2010/03/06","窾地","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/06","窾地","RH","84.82","85.17","85.56","85.41","86.38","86.77","87.77","85.79","84.83","84.68","77.74","71.48","65.7","63.99","64.58","70.04","78","81.7","84.35","85.35","80.54","80.07","81.62","82.14"
"2010/03/06","窾地","SO2","6.5","6.2","6.8","6","3.3","1.5","2.2","1.6","4.8","4.9","9.9","26.9","15","6.8","4.4","10.9","15.3","14.2","10.3","1.4","1",".9",".8",".7"
"2010/03/06","窾地","WD_HR",".29","78.82","90.19","90.66","140.83","168.06","176.5","135.68","87.85","87.8","94.84","95.95","99.75","312.63","295.18","88.24","89.67","90.42","89.82","71.21","90.37","97.42","98.09","96.62"
"2010/03/06","窾地","WIND_DIREC","39.61","97.74","79.47","162.73","161.98","171.11","176.85","108.59","76.13","95.6","96.74","100.11","274.5","304.02","287.01","95.92","101.21","90","85.48","281.22","89.42","101.46","94.94","95.35"
"2010/03/06","窾地","WIND_SPEED",".95","1.46",".8",".46",".75",".81",".71",".84","2.21","3.2","2.95","2.72","1.21","1.65","1.63","2.89","3.17","2.57","2.32","2.01","4.07","4.77","4.05","4.71"
"2010/03/06","窾地","WS_HR",".28",".78",".76",".21",".35",".63",".46",".8","1.42","2.6","2.66","2.73",".71",".65","1.26","1.6","2.98","2.66","2.57",".81","1.63","4.96","4.45","4.57"
"2010/03/07","窾地","AMB_TEMP","17.03","16.75","16.5","16.09","15.48","15.49","15.33","15.23","15.23","15.37","15.43","15.36","15.11","14.99","14.55","14.24","14.01","14.03","13.92","14.05","14.08","14.13","14.23","14.43"
"2010/03/07","窾地","CO",".42",".41",".39",".36",".33",".31",".32",".35",".38",".38",".38",".38",".39",".4",".43",".44",".45",".51",".51",".49",".48",".48",".46",".42"
"2010/03/07","窾地","NO","1.4",".89",".75","1.38","1.35","1.21","1.56","2.21","3.19","3.72","4.23","4.66","4.64","5.32","6.61","6.65","5.91","5.64","5.92","5.06","4.61","4.24","3.07","2.29"
"2010/03/07","窾地","NO2","12.21","9.67","9.5","7.76","8.15","9.03","12.18","15.34","17.78","17.76","18.65","20.1","19.55","20.36","21.69","22.84","23.45","24.46","25.36","24.68","24.16","23.61","20.31","17.07"
"2010/03/07","窾地","NOx","13.6","10.57","10.25","9.14","9.49","10.24","13.74","17.55","20.98","21.48","22.87","24.77","24.19","25.68","28.3","29.49","29.36","30.1","31.27","29.74","28.77","27.84","23.38","19.36"
"2010/03/07","窾地","O3","33","42.1","36","36.8","36","35.5","33.8","31.6","29.9","30.8","30.3","29.4","29.2","26.1","28.2","22.5","21.2","21","20.2","20.6","21.9","22.1","25.3","28.7"
"2010/03/07","窾地","PM10","24","14","14","12","13","14","9","11","13","11","19","25","29","29","20","22","16","19","20","26","19","18","13","15"
"2010/03/07","窾地","PM2.5","8","9","6","12","10","13","10","10","12","7","6","8","16","15","11","3","12","13","12","11","10","16","6","14"
"2010/03/07","窾地","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/07","窾地","RH","82.22","81.84","81.59","81.97","84.87","83.31","83.49","80.47","79.39","78.23","76.92","77.06","76.97","75.83","76.44","76.59","77.19","78.02","79.9","81.22","82.37","83.53","84.89","85.58"
"2010/03/07","窾地","SO2",".4",".8",".7",".6",".8",".8",".8",".9",".9",".9",".9",".9",".8","1","1","1","1","1","1.1","1.2","1.4","1.5","1.6","1.6"
"2010/03/07","窾地","WD_HR","95.67","98.45","96.47","98.49","96.03","95.82","93.95","93.65","93.51","94.29","93.69","94.74","92.75","92.99","92.74","94.76","89.22","93.16","94.48","91.86","96.65","95.64","96.75","96.05"
"2010/03/07","窾地","WIND_DIREC","94.63","85.51","97.2","95.42","98.83","97.12","94.42","100.15","93.68","84.9","100.49","99.77","95.69","93.17","90.19","93.39","91.19","95.65","91.91","88.11","99.08","97.74","96.07","95.12"
"2010/03/07","窾地","WIND_SPEED","4.48","3.2","3.73","3.26","3.76","3.44","3.92","4.33","4","3.25","3.46","4.4","3.64","3.97","3.15","4.09","3.93","4.42","3.36","3.81","3.54","4.41","4.46","3.97"
"2010/03/07","窾地","WS_HR","3.81","3.64","3.29","3.68","3.49","3.4","3.28","3.54","3.61","3.6","3.27","3.57","3.34","3.11","2.95","3.75","3.73","3.74","3.68","3.78","3.64","4.16","4.31","3.99"
"2010/03/08","窾地","AMB_TEMP","14.66","14.82","14.96","15.22","15.33","15.35","15.35","15.54","15.79","16.11","16.27","16.7","16.88","16.92","17.36","17.95","17.9","17.83","17.31","17.14","17.21","17.23","16.8","16.55"
"2010/03/08","窾地","CO",".35",".31",".29",".29",".31",".33",".39",".63",".86",".79",".63",".71",".85",".88","1.12","1.37","1.38","1.52","1.83","1.97","1.51","1.37","1.07",".7"
"2010/03/08","窾地","NO","1.33","1.22",".93","1.34","1.42","1.79","2.66","6.82","13.69","16.79","10.52","19.96","22.67","19.55","24.8","42.77","38.22","41.54","57.85","74.57","52.61","44.38","16.74","5.38"
"2010/03/08","窾地","NO2","13.04","10.85","8.92","8.31","9.03","11.02","20.49","30.55","36.56","38.4","33.1","39.22","42.3","42.13","47.62","53.63","53.26","49.2","47.8","45.97","41.51","37.84","41.06","32.54"
"2010/03/08","窾地","NOx","14.37","12.07","9.85","9.65","10.45","12.81","23.15","37.37","50.25","55.2","43.62","59.18","64.97","61.68","72.42","96.4","91.49","90.74","105.65","120.54","94.12","82.21","57.8","37.92"
"2010/03/08","窾地","O3","31.6","39.2","37.5","38","36","32.2","24.6","16.4","11.8","11.2","15.8","11.2","7.5","7.4","5.7","3.6","2.5","2","2","1.7","1.5","1.6","4.4","13"
"2010/03/08","窾地","PM10","9","15","11","13","3","3","3","3","7","6","14","19","25","32","33","40","44","59","67","65","49","36","25","20"
"2010/03/08","窾地","PM2.5","8","16","9","11","4","5","3","6","12","12","13","12","12","14","15","30","31","39","42","46","34","20","15","18"
"2010/03/08","窾地","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR",".4","NR","NR","NR","NR","NR","NR","NR",".2","NR",".8",".2"
"2010/03/08","窾地","RH","84.86","85.14","85.53","84.33","85.05","85.41","85.61","85.56","86.44","84.9","85.06","84.75","85.48","86.41","85.33","83.02","83.3","85.85","91.2","94.15","94.83","94.94","94.44","93.4"
"2010/03/08","窾地","SO2","1.3","1.1",".9",".9","1.5","1.3","1.3","1.4","1.8","2.1","2","2.4","2.7","2.2","3.2","3.7","7.2","9","10.9","11.1","5.6","3.6","2.5","2"
"2010/03/08","窾地","WD_HR","95.16","95.95","94.5","101.69","95.23","89","94.66","98.11","95.74","97.61","93.55","86.09","69.22","206.23","279.63","176.83","275.54","279.97","263.74","148.58","138.66","167.74","254.93","132.01"
"2010/03/08","窾地","WIND_DIREC","94.88","88.5","95.34","105.07","102.51","91.07","94.09","86.03","93.66","98.58","93.81","81.26","317.04","251.05","275.63","271.21","275.7","274.63","219.12","157.89","160.13","257.88","159.45","21.5"
"2010/03/08","窾地","WIND_SPEED","3.31","3.39","3.37","1.77","1.43","1.96","2.76","2.6","2.45","2.15","3.73","2.26",".84",".78",".91","1.07",".74",".96",".67",".89","1.46",".62","1.06",".6"
"2010/03/08","窾地","WS_HR","3.73","3.63","3.28","2.39","1.7","1.83","2.12","2.25","2.07","2.24","2.76","2.63",".8",".18",".66",".31",".93",".54",".48",".81",".98",".68",".59",".3"
"2010/03/09","窾地","AMB_TEMP","16.01","15.44","15.29","15.02","14.93","14.17","13.44","12.66","12.62","12.63","12.34","12.29","12.26","12.26","11.94","11.17","11.26","10.96","11","10.9","10.65","10.79","11.1","11.14"
"2010/03/09","窾地","CO",".52",".39",".3",".25",".24",".29",".3",".55",".71",".65",".59",".67",".66",".68",".75",".74",".77",".81",".83",".72",".58",".61",".69",".55"
"2010/03/09","窾地","NO","2.93","3.16","1.77",".79",".82",".9","1.64","11.14","14.34","21.93","14.45","11.76","16.15","19.37","13.36","11.96","11.18","7.6","6.27","5.72","6.46","5.95","6.66","3"
"2010/03/09","窾地","NO2","27.32","23.98","14.01","7.31","9.89","15.97","19.71","37.53","38.97","39.19","36.34","37.58","39.25","38.23","34.76","33.79","35.85","33.69","33.49","33.58","29.98","32.73","32.88","24.56"
"2010/03/09","窾地","NOx","30.25","27.14","15.78","8.1","10.72","16.87","21.34","48.67","53.31","61.12","50.79","49.34","55.39","57.6","48.12","45.75","47.03","41.29","39.76","39.31","36.44","38.69","39.54","27.56"
"2010/03/09","窾地","O3","19.2","24.3","35.1","39.8","42.9","31.8","29.2","14.2","12.4","10.3","12.6","10.8","8.4","10.8","10.4","10.9","11.6","15.3","19.3","22.6","22","19.6","18.9","27.1"
"2010/03/09","窾地","PM10","15","11","13","8","9","2","9","13","18","13","9","14","14","19","18","23","24","31","35","47","45","44","40","41"
"2010/03/09","窾地","PM2.5","14","9","8","9","7","8","11","11","11","13","17","15","13","15","19","19","18","18","18","32","29","32","18","32"
"2010/03/09","窾地","RAINFALL","3.6","1",".4","NR","NR",".4","2","5.8","2.6","2.8",".8","1",".2",".2","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/09","窾地","RH","93.47","93.86","92.02","84.85","79.47","84.52","82.5","85.83","84.64","81.29","82.1","85.03","82.72","77.4","78","77.98","75.11","73.71","70.8","67.91","66.38","65.58","63.98","61.06"
"2010/03/09","窾地","SO2","1.8",".9",".5",".5",".8",".7",".7","1","1.4","1.5","1.5","1.5","1.5","1.7","1.3","1.5","1.9","2.5","2.4","2.5","3.1","3","2.8","3"
"2010/03/09","窾地","WD_HR","286.57","306.35","105.2","97.81","89.14","299.17","97.21","90.67","89.21","81.88","85.71","243.27","87.23","60.89","358.74","57.17","43.28","40.12","43.9","58.98","80.88","70.99","75.72","60.86"
"2010/03/09","窾地","WIND_DIREC","294.85","66.42","97.36","95.85","57.15","262.17","101.6","82.44","105.86","80.28","267.05","277.35","85.32","60","62.55","7.24","43.64","35.35","43.59","63.6","82.91","76.72","75.66","69.7"
"2010/03/09","窾地","WIND_SPEED","1.44","1.23","1.85","2.75","1.64","1.13","3",".92","1.22","1.93","1.11","1.51","2.86","1.31","1.75",".99","1.32","1.44","1.3","2.03","2.68","1.87","1.42","1.99"
"2010/03/09","窾地","WS_HR",".97",".53","1.43","2.65","1.51",".37","2.04","1.41","1.32","1.44",".42",".58",".77",".77",".24",".78",".51","1.06",".75",".89","1.83","1.39",".82","1.17"
"2010/03/10","窾地","AMB_TEMP","10.75","10.56","10.29","10","9.82","9.62","9.41","9.21","8.86","8.6","8.94","9.15","9.17","9.03","8.89","8.99","8.77","8.84","9.05","9.06","9.32","9.33","9.78","9.73"
"2010/03/10","窾地","CO",".49",".49",".49",".48",".49",".5",".57",".71",".74",".57",".52",".5",".45",".4",".41",".4",".42",".52",".69",".51",".56",".57",".58",".49"
"2010/03/10","窾地","NO","2.1","1.76","1.56","1.19","1.13","1","4.74","11.98","12.54","11.56","10.03","8.41","7.34","6.32","7.21","6.72","5.67","6.1","6.52","3","4.15","4.47","4.54","2.63"
"2010/03/10","窾地","NO2","16.02","17.7","14.17","9.23","11.56","11.8","24.79","29.96","29.72","25.85","23.69","22.81","18.17","15.87","19.83","20.87","22.64","30.11","35.1","24.14","31.15","30.73","30.11","26.53"
"2010/03/10","窾地","NOx","18.12","19.47","15.74","10.42","12.69","12.8","29.53","41.94","42.26","37.41","33.72","31.22","25.51","22.2","27.04","27.59","28.31","36.21","41.62","27.14","35.29","35.2","34.65","29.16"
"2010/03/10","窾地","O3","34.2","32.3","33.3","37.3","35.7","33","20.6","14.8","17.7","23.2","28.1","32","36.4","38.4","39.1","41","39.3","30.7","22.5","31.6","27.3","22.3","22.9","24.2"
"2010/03/10","窾地","PM10","38","46","60","69","65","68","77","83","76","77","70","64","55","69","64","60","52","56","64","62","56","49","46","46"
"2010/03/10","窾地","PM2.5","35","46","42","48","46","51","47","62","53","59","43","46","44","41","39","35","35","41","39","38","31","29","36","32"
"2010/03/10","窾地","RAINFALL","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR","NR"
"2010/03/10","窾地","RH","61.12","59.2","56.5","54.78","56.71","55.81","58.4","57.34","56.55","54.1","50.09","47.97","49.21","51.47","49.78","48.11","50.67","54.89","56.51","57.08","57.05","58.81","58.46","60.13"
"2010/03/10","窾地","SO2","4.2","4.5","4.3","5.1","5.3","5.8","6.6","6.8","6.7","5.8","4.4","3.8","2.9","2.7","2.7","2.9","3.1","3.4","3.6","2.6","2.6","2.6","2.6","2.4"
"2010/03/10","窾地","WD_HR","77.71","61.88","59.24","45.32","48.77","46.48","73.67","77.07","76.16","78.86","77.7","78.81","89.12","89.64","87.33","90.73","90.98","88.98","104.61","94.88","108.82","107.78","104.41","110.87"
"2010/03/10","窾地","WIND_DIREC","67.74","46.02","61.06","43","44.93","51.31","85.26","80.74","70.15","78.02","83.44","83.57","95.67","88.05","87.51","87.97","93.9","86.47","110.91","96.6","111.76","111.65","109.48","113.95"
"2010/03/10","窾地","WIND_SPEED","2.09","2.12","1.77","2.12","2.29","1.36","2.3","2.97","2.75","3.67","2.44","3.32","4.6","4.97","3.5","3.71","4.15","2.46","2.88","1.96","2.44","2.57","2.46","1.75"
"2010/03/10","窾地","WS_HR","2.02","1.51","1.25","1.7","1.13","1.21","1.53","1.98","2.46","2.92","2.22","2.2","3.55","4.17","3.62","3.6","3.72","3.03","1.98","2.32","1.85","1.96","1.92","1.8"
"2010/03/11","窾地","AMB_TEMP","9.93","9.85","9.92","10.18","10.52","10.99","11.4","12.44","14.22","16.35","18.42","19.74","20.56","21.55","21.62","21.39","20.52","19.3","18.41","17.85","17.69","17.66","17.81","17.52"
